"marketplace","customer_id","review_id","product_id","product_parent","product_title","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","year","product_category"
"US","37502418","R2CBXS1N7PDX4Z","1592409318","554505132","The Sell: The Secrets of Selling Anything to Anyone","5","0","0","N","Y","Five Stars","Great book. Very motivational!","2015-08-14","2015","Books"
"US","12283963","RHMWP181TGJKZ","1413739652","540756477","Heavenly Ever After: The Ultimate Relationship Guide for Men","1","0","0","N","N","Not at all what I was expecting","With a title like this, I was expected a faith-based study of dating. What I got was a cheesy secular book with explanations of juvenile tricks to play on your significant other. Not even close to what I was looking for.","2008-12-13","2008","Books"
"US","51014874","R35KLJTXYAVGAZ","1575056178","515027869","Grown-Ups Get to Do All the Driving (Picture Books)","5","0","0","N","N","Funny book, enjoyed by parents & children","These one-star reviews are cracking me up. I feel bad for the children of these humorless parents. My four-year-old daughter picked this up from the library & we all loved it (my older boys are 8 & 11). We read it over & over. Showing your children that you can laugh at yourself is important, people! My wife & I do not drink or smoke, yet we found nothing offensive in this book. In fact, I came here looking for it to add to our home collection. Lighten up, folks!","2015-08-14","2015","Books"
"US","52896398","R3B7YCHTPMZBZK","1440021481","355092878","How To Care for Tibetan Terriers","1","2","2","N","N","Horrible waste of money!","Please do not waste your money on this book. It can be read in less than a minute, no...I'm not kidding. And it has zero information contained in it. You can find more information free online by looking into the breed profile.","2008-12-13","2008","Books"
"US","47482808","R16K5H0F56CH9K","1515351203","114665564","1001 Islands","5","0","0","N","N","Set on another world, but about things that hit ...","Set on another world, but about things that hit close to home, this book explores what can happen when people makes assumptions, and how powerful people really can be when they band together. The people in the story feel as real as you or me, with flaws and vices as well as virtues. Plus, the story has some twists and turns that will keep you guessing until the end.","2015-08-14","2015","Books"
"US","14194274","R3MEAOC79W3ENP","1416572341","420898895","You: Being Beautiful - The Owner's Manual to Inner and Outer Beauty","5","3","12","N","N","Beauty From the Inside Out","I really recommend this book!  It approaches beauty from such a holistic angle, addressing the typical things we associate with the commerce side of beauty, but focussing on how inner beauty really impacts outer beauty.   Drs. Oz and Roizen look in depth at many things that make a person feel fulfilled, satisfied, and loved, and talk about the science behind how these feelings translate into what we call 'an inner glow.'  They point out that beauty literally comes as much from affection, exercise, and balance (lack of stress, happiness, being of service, building relationships in one's world) as from moisturizer or products for your hair, because the body actually creates its own natural versions of these cosmetic applications when it is well taken care of, including being nourished with affection and balance.  I have to recommend two of the most wonderful books to read in conjunction with You Being Beautiful:  Ariel and Shya Kane's [[ASIN:0071601082 Working on Yourself Doesn't Work: The 3 Simple Ideas That Will Instantaneously Transform Your Life]] and [[ASIN:1888043180 Being Here: Modern Day Tales of Enlightenment]].  These authors write beautifully about how to take care of your self esteem by not working on yourself anymore (it IS possible!), and how to take care of your community by turning your attention to being of service to others.  These books illuminate exactly what You Being Beautiful suggests in terms of  finding a state of inner nourishment and happiness.  Please check out all three of these great books!","2008-12-13","2008","Books"
"US","33520575","RGKUJJL5ILP0D","1595555277","102619578","The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness","5","0","0","N","Y","Must read","Great book","2015-08-14","2015","Books"
"US","49786961","R33OSY75GOKR9O","0131839888","936151139","Photography: Revised Edition","5","0","0","N","N","great bok","I've always been a fan of Horensteins photo books. This is a great edition and it wonderfully includes everything you need to know about entry level traditional black and white, colour and digital work. Now if this book would just get updated once more for what is now available in all the mediums.","2008-12-13","2008","Books"
"US","43671014","R17X04JQZ2071C","0983448639","73531663","What the FICO: 12 Steps to Repairing Your Credit","5","0","1","N","Y","Five Stars","Experience was seamless.  Thank you.","2015-08-14","2015","Books"
"US","36897341","R18GQA1CVSGI3M","030910310X","617927470","Genesis: The Scientific Quest for Life's Origin","5","1","2","N","N","the best","I don't usually comment on books widely reviewed here or elsewhere but I have to say that this is a gem. If you are interested in \\""origin of life\\"" science, particularly emergent systems, this is the book for you.","2008-12-13","2008","Books"
"US","12409434","R3A3B0H87RME4Z","1612120059","433834263","Rosemary Gladstar's Medicinal Herbs: A Beginner's Guide: 33 Healing Herbs to Know, Grow, and Use","5","0","0","N","Y","Five Stars","Good price and delivered on time!","2015-08-14","2015","Books"
"US","53016770","R512XNNGWQ51","0801880572","75944655","Between Human and Machine: Feedback, Control, and Computing before Cybernetics (Johns Hopkins Studies in the History of Technology)","4","7","11","N","Y","Subtitle missing","Quite interesting book, but should have a subtitle: \\""US Army and US industry perspective\\"". Book concentrates almost exclusively on military applications, mostly gyroscopes, autopilots and fire controllers, designed and made in the USA for US Army. It looks like nothing was happening in the area of automatic control and computing in other places of the world.    It would be good to inform the author that \\""Shannon  Theorem\\"" is elsewhere known as \\""Kotelnikov-Shannon Theorem\\"", and it would be good to recommed him a book like \\""Theory of Oscillations\\"" by Andronov, Vitt and Khaiking published by Dover in 1966. This book is reprit of a book published in Soviet Union in 1937. Book is in large part about feedback in nonlinear control systems and describes methods of analysis that are currently used.    Although interesting, this book addresses only small slice of history of automatic control before the era of electronic computers.","2008-12-13","2008","Books"
"US","2909649","R3JBWNXWHZINLD","1451689128","573968753","The Tomb: A Novel of Martha (The Living Water Series)","5","1","1","N","Y","Five Stars","Loved this book!","2015-08-14","2015","Books"
"US","51709006","RYZQL2CPUW8EU","0195368258","353803054","Ten Theories of Human Nature","4","5","6","N","Y","Insight on What Makes Us Human","Leslie Stevenson and David Haberman have produced a work that serves the undergraduate student of philosophy well since this work is accessible and conversational. Furthermore, the new fifth edition of Ten Theories of Human Nature contains some helpful improvements which include a new chapter on Buddhism, no chapter on Freud and a revised chapter on Darwinian theories of human nature. Stevenson's writing style is usually critical but he maintains a certain degree of scholarly distance from his subject matter. I've used this work in teaching classes on human nature and will continue to employ the fifth edition. I only have two quibbles with Stevenson, for the most part, besides his chapter on Darwin which I will not comment on now.<br /><br />First, the chapter on the Bible is not written in an objective manner. Compare Haberman's approach to Hinduism or Confucianism with Stevenson's approach to the Bible (Hebrew and Christian): the chapters are as different as night and day. Now I am not saying that there is no legitimate place for critique in a discussion on the biblical religions. But the chapter on the Bible would be improved if Stevenson followed Haberman's lead since the chapters on Confucianism, Hinduism and now Buddhism reflect a sufficient degree of scholarly objectivity. When will the chapter on the Bible be treated similarly?<br /><br />For example, in his attempt to analyze the Hebrew story of Abraham, Stevenson appears to equivocate in one part of his book (page 116). He asks, \\""Even if it [the command to kill Isaac] was only given as a 'test of faith,' what sort of God would play such a trick?\\"" While Genesis 22:1 describes what happened in Abraham's case as a \\""test,\\"" it does not say that God (YHWH) tricked Abraham. I believe that Stevenson equivocates when he moves from \\""test\\"" to \\""trick.\\"" The two words are not synonymous. The implication that God MIGHT have been \\""tricking\\"" Abraham seems unfair to me, even if Stevenson does follow up this comment with the mention of another possible interpretation of the Abrahamic narrative. Then again, he also levels critical words at Martin Heidegger's writing style like \\""Heidegger's language is strange and difficult\\"" (page 183). Maybe Stevenson is not partial in toto after all.<br /><br />Finally, I have found a small technical error in Stevenson's book. On page 130, Stevenson quotes Augustine as saying, \\""I believe in order to understand\\"" (CREDO UT INTELLIGAM); yet that is not what the ancient bishop said. The expression CREDO UT INTELLIGAM was uttered or written by Anselm of Canterbury (the so-called father of Medieval theology). Augustine actually said or wrote the words \\""CREDE, UT INTELLIGAS\\"" (Believe, in order to understand). See Augustine's Sermon 43.7, 9 and [[ASIN:0801020646 Dictionary of Latin and Greek Theological Terms: Drawn Principally from Protestant Scholastic Theology]], pages 85-86.ther possible interpretation of the Abrahamic narrative. Then again, he also levels critical words at Martin Heidegger's writing style like \\""Heidegger's language is strange and difficult\\"" (page 183). Maybe Stevenson is not partial in toto after all.    Finally, I have found a small technical error in Stevenson's book. On page 130, Stevenson quotes Augustine as saying, \\""I believe in order to understand\\"" (CREDO UT INTELLIGAM); yet that is not what the ancient bishop said. The expression CREDO UT INTELLIGAM was uttered or written by Anselm of Canterbury (the so-called father of Medieval theology). Augustine actually said or wrote the words \\""CREDE, UT INTELLIGAS\\"" (Believe, in order to understand). See Augustine's Sermon 43.7, 9 and [[ASIN:0801020646 Dictionary of Latin and Greek Theological Terms: Drawn Principally from Protestant Scholastic Theology]], pages 85-86.","2008-12-13","2008","Books"
"US","26976010","R1NGTGG0HM39HP","148142212X","798635182","Murder Is Bad Manners (A Wells & Wong Mystery)","5","4","4","N","N","Murder is Bad Manners","I first found out about Murder is Bad Manners via a Common Sense Media article. This book had not been on my radar at all, so I’m glad I took the time to read that article!<br /><br />Murder is Bad Manners is the American version of a middle grade novel originally published in England as Murder Most Unladylike. Author Robin Stevens has published two more titles in the Wells & Wong mystery series, but we Americans are going to have to wait patiently for the American release of the second book.<br /><br />Daisy Wells and Hazel Wong are students at the English Deepdean School in the 1930s. They have decided to form a detective society, and as the story begins, their cases have been relatively unremarkable. However, when Hazel inadvertently stumbles across the body of a teacher in the gym, Daisy is excited about the prospect of an actual case. But when the body disappears, the girls know there is something sinister afoot. The teachers are all acting suspicious, and almost everyone has a motive. Are Daisy and Hazel getting involved with something larger than they can handle?<br /><br />Hazel serves as narrator, and she is the more insightful of the pair. Daisy is a clever girl, but she is very impulsive and so convinced that her deductions are correct that she dismisses any other possibilities. This causes a great deal of resentment on Hazel’s part, especially since she rarely confronts her friend. Daisy also seems to consider the entire affair to be a game; she forgets that real lives are at stake.<br /><br />Hazel also offers a unique perspective. British boarding schools were fairly homogenous in the 1930s. It wasn’t considered odd for boys to be sent away,<br />but a girl from Hong Kong is somewhat of a rarity. While the other girls are generally kind to Hazel, there is a general sense of casual racism, and on occasion, more overt slights. Hazel seems to bear this burden rather stoically. Hazel is extremely clever and astute, and although she is a stranger in astrange land, she manages to find friendship at school.<br /><br />This was an absolutely amazing book. I have always loved boarding school stories- especially British boarding school stories. Mysteries are another favorite of mine, so a combination of a jolly good boarding school story and a mystery? Just divine. If I had one complaint, it would be that the American version has changed some of the vocabulary. There are also explanations for some of the unchanged school terminology, and this was a bit of a distraction, considering that there is a glossary at the back of the book.<br /><br />I would absolutely recommend Murder is Bad Manners. This book is best suited for children in the later years of elementary school and older. This is a very fun book; although Daisy and Hazel are clearly the protagonists, there is a coterie of girls in the dorm who are also loyal friends. The mystery was satisfying, and I am eagerly awaiting the release of the next two books and the opportunity for Daisy and Hazel’s next two adventures!","2015-08-14","2015","Books"
"US","52958636","RQ5P562BZNCMZ","1590524284","971456784","My Soul to Keep (Dylan Foster Series #3)","5","1","1","N","N","Grabbed me from the beginning.","This book held my interest from the first chapter.  In the first chapter a sweet little innocent boy is kidnapped and you don't know the outcome of what happened to the little book until the very end.<br /><br />This book is the third in a series of book so I agree with a earlier reviewer who said it is best to read the books in order.  I happened to find the second book at a thrift shop so I read that one first but I think I would have enjoyed the books more reading them in order.<br /><br />This book is the last in the series and I have only one criticism.  We are never informed if Dylan's stuggles with Peter Terry, the pasty demon are over.  In the bible demons are hurded into pigs and then the pigs are directed into water by Jesus.  I don't understand why Peter Terry could not be exorcised in some way so He wouldn't bother Dylan anymore.<br /><br />I do hope that this author continues to write more books.  Suspense is my favorite genre and I do hope she writes more of the same.","2008-12-13","2008","Books"
"US","20405788","R24W6JJF8Y9UXB","0060256656","945451465","The Giving Tree","5","0","0","N","Y","Five Stars","Great story!","2015-08-14","2015","Books"
"US","14634325","RZRH8309K1BZG","0687645549","942156255","A Community Called Atonement (Living Theology)","5","5","6","N","N","Catch them being right","The nature of the Atonement has, unfortunately, become a rather hot button issue in many theological circles. I say unfortunately by no means because I think it unimportant, but rather because of the tenor of the debate with all sides picking one atonement theory as 'biblical' and attacking the rest. This might be most true of the penal-substitution camp, because they are most invested in their theory and so also have the most to lose.<br /><br />McKnight in 'A Community Called Atonement' carefully, clearly, and eruditely steers a path which while placing a heavy emphasis on penal-substitution, shows that the Atonement is bigger than any of our theories and so all of them have a place in explaining the deep mystery of God's atoning work.<br /><br />I appreciate the richness of the Atonement so much more after reading this book, and liked McKnight's focus on 'catching other people being right' instead of the usual 'find one area your opponent is wrong and drill that into the ground' approach one often sees.<br /><br />Also, I think his argument that the atonement is something to be lived in our relationship with God, others, and the world (rather than only believed) is quite a valuable insight.<br /><br />newwaystheology.[...]","2008-12-13","2008","Books"
"US","21371822","R2CS9V62QB14NE","0804177996","243632207","Black-Eyed Susans: A Novel of Suspense","5","1","1","N","Y","Just What Summer Ordered","If you've been on the prowl for that summer read you can't put down because you have to know who did it, try this one. Excellent set-up, well-drawn characters, pitch-perfect pace, a broader sociopolitical view, and a satisfying ending I didn't see coming. &#34;Black-Eyed Susans&#34; will sit on my shelf next to &#34;The Lovely Bones.&#34;","2015-08-14","2015","Books"
"US","30374860","RA3862OGO9FC","0446517054","276370756","Living Other Lives","4","1","1","N","N","This author knows grief","Grieving is conveyed so well in this book!  Somehow, Leavitt relayed the tale and the experience without bringing me down.  The characters, as usual, were compelling and fleshed out.  This and Girls in Trouble have been my favorites of Leavitt's.     There was one issue I would have liked to have seen resolved, but I can't mention it without including a spoiler.","2008-12-13","2008","Books"
"US","2363648","R3U0HLSNKU4JK8","1618658875","362314059","Kaplan GED Test 2015 Strategies, Practice, and Review with 2 Practice Tests: Book + Online (Kaplan Test Prep)","5","0","0","N","Y","Loved by a former high school student","I Am a student or should I say former high school student and I love this practice for my GED. It was simple and fast now I am just waiting for the testing centers to open.","2015-08-14","2015","Books"
"US","43233160","R11PEF060MLKU4","0486291707","425694761","The Adventures of Prickly Porky (Dover Children's Thrift Classics)","5","3","3","N","N","An entertaining and fun story for everyone","Originally published in 1916, this story by Thornton W. Burgess is an example of old-fashioned storytelling that teaches good, solid morals and values.  It is simply fun to read about the residents of the Green Forest, their lives and their interaction with their newest neighbor, Prickly Porky the Porcupine.  In this particular adventure, there is a new creature that is frightening the forest's inhabitants.  Prickly Porky hasn't seen it and one by one, his neigbors begin to investigate the strange sighting of the creature that appears at the bottom of Prickly's hill.  This is the kind of story that is ideal to read to kids over a few nights in bed or over hot chocolate.","2008-12-13","2008","Books"
"US","12184962","R2MHS1USOGSKLL","1591848180","452866880","Remembering Who We Are: A Treasury of Conservative Commencement Addresses","4","0","0","N","Y","Enjoyable Reading ...Positive and uplifting Speeches","Easy read with great speeches by Patriots","2015-08-14","2015","Books"
"US","44944132","R2116KM3PDNPQ2","0895550091","663108449","Fundamentals of Catholic Dogma","5","2","3","N","N","Best book on Catholic dogma","The word dogma sounds stuffy and limiting.  Reading this book changed that for me.  Dogma is the Church's interpretation of Holy Scripture infallibly guided by the Holy Spirit.  Dr. Ott's book is very readable, interesting, and like God Himself, is threefold.  He explains the historical background, the biblical roots, and states the dogmatic truths.  Next to the Bible, this is my favorite book.","2008-12-13","2008","Books"
"US","23628585","R3G4RYOHMD98R9","0743234804","763579968","The Power of Positive Thinking","5","0","0","N","Y","Great read as well as a good reread","Great read as well as a good reread. It's extremely important to think properly. The Power of Positive Thinking is about personal development and will never get old. I recommend this &#34;The Power of Positive Thinking&#34; in your arsenal  of books for your home library.","2015-08-14","2015","Books"
"US","50254938","R2FR9WGK5IFG6D","0878051600","445145786","Dusti Bonge: The life of an artist (Mississippi art series)","5","1","1","N","N","poems and paintings from her heart","I own this book, given to me by Dusti herself back in the late 80's. She was a beautiful woman and her work reflects the intensity of her life. I read the book from a small library in South Mississippi not knowing she was still alive at the time. I looked in the phone book for her son's name, since he was mentioned in the book. I told him how much I enjoyed it, thinking that Dusti was no longer with us? He gave me her phone number and said call her and tell her yourself, which I did immediately. To make a long story short, I met her on several occations bringing my Son to watch her work at her studio, I am also a painter and she gave me tons of good advice. One of my biggest regrets in life is not asking to purchase one of her paintings while she was dreaming in color. Mike Keen","2008-12-13","2008","Books"
"US","33102578","R2DJYNROH88TCU","0152056610","401101985","Little Blue Truck","5","0","0","N","N","Great  book","Lovely book ,my 2 years old loves it and says Beep Beep when reading it","2015-08-14","2015","Books"
"US","13350964","R2D4SPFC3MSX2B","188316401X","478176048","God's Kiss","5","0","0","N","N","Wonderful Read","The illustrations in this book really captivated my grandson when I was reading God's Kiss to him.","2008-12-13","2008","Books"
"US","44292869","R39F6H2ESQ5SDI","1632150425","666928637","The Walking Dead Omnibus Volume 5 (Walking Dead Omnibus Hc)","5","0","0","N","Y","Five Stars","A beautiful collectors edition!!!!!","2015-08-14","2015","Books"
"US","22789486","RVFSYJLY9JPV3","0977753174","947300539","T-Shirt Makeovers: 20 Transformations for Fabulous Fashions","5","2","2","N","Y","Excellent DIY book for budding fashionistas!","I have several DIY T-shirt re-vamp books and this one is THE BEST one so far!  The \\""Sistahs\\"" write like positive friends who are in the know about fashion, the designs are great fun and easy to follow & the photos are excellent for illustrating the finished product.      Bonuses: great tips on choosing lines, colors and styles for every body type, good range of patterns for the novice to the experienced sewer and the hard-cover is sure to last.  BUY IT NOW.  REALLY!","2008-12-13","2008","Books"
"US","52938788","R1T54DK6X046ZS","1608680207","339138057","Rethinking Depression: How to Shed Mental Health Labels and Create Personal Meaning","5","0","2","N","Y","Good Bibliotherapy","This has been eye opening for some of my clients. Good &#34;bibliotherapy&#34;.","2015-08-14","2015","Books"
"US","25037217","R2L3K8ZWY6WTT","0894553216","458023501","Building Thinking Skills, Book 2 - Lesson Plans & Teacher's Manual","3","3","4","N","Y","Professional Development","Good stuff, thought it was a little more applicable to my situation with professional development at my school.","2008-12-13","2008","Books"
"US","16628983","RJQ47SLH3606C","157392041X","325598090","Chiropractic (Consumer Health Library)","4","0","0","N","Y","Four Stars","ok","2015-08-14","2015","Books"
"US","13587641","ROWBB39KTQ6PG","0743298853","84192537","The Book of Lost Things: A Novel","5","1","1","N","N","One of my favorites of all time!","\\""Never judge a book by its cover.\\"" Sound advice, but not in the case of this book. While straightening the shelves at work, I was drawn to the book initially by the cover, and became even more intrigued when I read the back panel. I loved it! It's heavily steeped in dark fairy tales. They'll remind you of the ones you heard as a child, but with a Grimm brothers-like twist. I couldn't put this down. I've recommended it to all my friends, and anyone that comes in looking for something dark, but good.","2008-12-13","2008","Books"
"US","39128942","RDJYCL2MD18HR","1939622204","278324388","AHA Action Journal","5","0","0","N","Y","Five Stars","Love it.","2015-08-14","2015","Books"
"US","11870644","RQ38YZJXDFMSP","1425746217","790853018","Cebuano Eskrima: Beyond the Myth","3","2","5","N","Y","Who cares?","It's well researched, and well written.     And it's all about pointing fingers. I suggest that for the sake of the art, to NOT give this book to beginners. Instead of reading, they should be training.     A good, entertaining read, but if you are more into \\""I told you so\\"" than \\""redondo\\"", then please, by all means, this is your banner behind which you may gather.     I guess it was just a matter of time before politics and bickering began to eat at the Filipino martial arts too...","2008-12-13","2008","Books"
"US","13163905","R3SU5AMG27LGT","0989926826","847203471","Magic Visits Charlevoix","5","0","0","N","Y","Five Stars","We love Charlevoix and Mike Barton's story! Cute book for kids. Arrived quickly. It was signed too.","2015-08-14","2015","Books"
"DE","34894809","R2PW6PPUT9UACB","0956010903","674057570","The Tales of Beedle the Bard (Exklusive Sammlerausgabe)","1","11","33","N","N","Mogelpackung","Hatte wegen der guten Rezensionen und es hohen Preises einige Erwartungen an die Ausgabe, die meine Tochter sich so sehr wünschte. In Wirklichkeit erhält man jedoch nur ein Büchlein in der Art, wie man sie als Blanko-Büchlein bei z.B. der Mayerschen für ein paar Euro erhalten kann, verpackt in einem großen Behälter, der etwas hermachen soll. Die Seiten sind noch nicht einmal aus feinem Seidenpapier oder so. Absolut nichts Besonderes. Solche Aufmachungen sind im Buchhandel auch für 20-25 Euro zu haben, nur halt nicht von Rowling. Das ist genau das, was man teuer bezahlt. Hatte wenigstens noch auf eine Exklusivität gesetzt bei geringer Auflage. Da die Ausgabe dann in Deutschland schon nicht mehr zu haben war, habe ich sie noch gegen Portoaufpreis in Frankreich bestellt. Nun gibt es sie doch wieder in Deutschland. Vo Sammlerwert wird man also erstens wegen der Qualität und zweitens wegen der Auflage auch nicht sprechen können.","2008-12-13","2008","Books"
"US","51078486","R1CR7VOSVN15O4","0156421178","802050474","Homage to Catalonia","4","0","1","N","Y","Orwell's life experience provided the foundation for ""Animal Farm""","IMO this is not a great book, but Orwell always is a clear and fair writer: Orwell's narrative well-depicts battlefield &#34;hurry up and wait&#34;. Orwell's musings about factional politics and who does (not) receive materiel and reinforcements sometimes reminds me of Joseph Heller's novel &#34;Catch-22&#34;. No longer a hero in the end, Orwell was happy that his wife and he had escaped Spanish police imprisonment. But Orwell and his wife longed for the Spanish Socialist egalitarian lifestyle, and Orwell over-defends his P.O.U.M. Socialist idealism against behind-the-lines Communist rhetoric. This life experience IMO disillusioned George Orwell, and provided the foundation for his later politically-skeptical novel &#34;Animal Farm&#34;. And the arrest paranoia that Orwell experienced while arranging their departure from Barcelona probably is reflected in Orwell's later novel &#34;1984&#34;.","2015-08-14","2015","Books"
"US","41100604","R1BAP8GCOUNHSE","0307337979","115068164","Cesar's Way: The Natural, Everyday Guide to Understanding & Correcting Common Dog Problems","5","1","1","N","Y","Great Reading to understanding your new pet...","I received this book to give it to my grandaughter for her new( first time owner)dog. I did read before giving it to her. I found it full of information for her.I also received it in a timely maner. Many thanks.","2008-12-14","2008","Books"
"US","15591213","R3MC7CP0G4PCVY","0385040253","656774528","The Ashley Book of Knots","5","0","0","N","N","Five Stars","I have owned this book for over forty years one of my treasures.","2015-08-14","2015","Books"
"US","47571284","R3P1GJ9K32FVYY","0740756621","669904317","The Millionaire Mind","4","1","1","N","N","Sequel","\\""The Millionaire Mind\\"" is a sequel of \\""The Millionaire Next Door\\"". It is mostly the reiteration of the previous book, which adds minor traits to the framework. It also repeats some ideas from \\""Networking with Millionaires\\"".    The framework by Thomas Stanley is a foundation of Robert Kyosaki's \\""Rich Dad\\"", John Cummuta's \\""Transforming debt into Weath\\"" and other financial intelligence books. John Cummuta have extended the ideas of Thomas Stanley by explaining the concept of compound interest, while Robert Kyosaki have resolved the issue of \\""live beyond your means\\"", advocated by Thomas J. Stanley. The drawback of Thomas Stanley is that he doesn't seem to suggest what do with accumulated wealth, and only advocates being prudent and frugal as a lifestyle, e.g. do not buy luxury cars or boats or wear expensive clothing's. Robert Kyosaki have criticized this modest lifestyle and have solved this drawback by clearly defined the distinctions of assets and the liabilities and suggested that luxury cars should be purchased from yields produced by the assets rather than from cash flows diverted from obtaining assets.    So, the \\""The Millionaire Mind\\"", although not a bad book, is a minor addition to \\""The Millionaire Next Door\\"", where the author have devised the terms \\""Under Accumulator of Wealth (UAW)\\"", \\""Average Accumulator of Wealth (AAW)\\"" and \\""Prodigious Accumulator of Wealth (PAW)\\"", and concluded that any American PAW household even with very modest income will become millionaire.     The main points of the framework are:  Spend Less Than You Earn, Avoid Buying Status Objects or Leading a Status Lifestyle, PAWs Are Willing to Take Financial Risk if it is Worth the Reward and Economic Outpatient Care. The authors also make the interesting observation that UAWs tend to have children who require an influx of their parents' money in order to afford the lifestyle that they expect for themselves, and that they are less likely to have been taught about money, budgeting and investingby their parents.    I would suggest \\""The Millionaire Next Door\\"" and \\""Networking with Millionaires\\"" in addition to this book, as well as the works by Robert Kyosaki and John Cummuta.","2008-12-14","2008","Books"
"US","14811502","R1OOP02YSTS3WJ","158761345X","776034388","The Gluten-Free Almond Flour Cookbook","5","0","0","N","Y","Good cookbook","Perfect cook book for people who are diabetic  and do not want to use regular flour.","2015-08-14","2015","Books"
"US","34612175","RGTLWRKZ64SC5","0452279763","982746912","The New Eating Right for a Bad Gut: The Complete Nutritional Guide to Ileitis, Colitis, Crohn's Disease, and Inflammatory Bowel Disease","5","1","1","N","Y","Excellent Resource","This book is a great guide for people with a variety of digestive disorders - and perhaps even for those with other auto-immune illnesses. It contains clear, well-reasoned, thoroughly researched and documented nutrition advice. Also, it's a diet that I could live with (unlike many others!). The author is not selling any products of his own, which enhances his credibility. The only drawback is that he doesn't include any recipes; wish he'd write a cookbook or add some recipes to his next revision.","2008-12-14","2008","Books"
"US","38830533","RBKIS58XFLTZ8","1507642458","999996291","Dragon Ball AF Volume 3","5","1","1","N","Y","That's a good thing.","My Grandson loves these books.  I don't complain because he's reading. That's a good thing.","2015-08-14","2015","Books"
"US","51078539","R2GQ69DJR0P39B","1932100660","675366508","The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health","5","5","7","N","Y","The China Study","This is a very good and informative book.  Really makes me mad how the drug and food companies have duped us all, because of their greed.  Also, mad at myself for all the bad habits I have formed with my eating.","2008-12-14","2008","Books"
"US","23185177","R26KI34QOVHS0J","0398086885","966203219","Devotions and Prayers for Police Officers: Providing Meaningful Guidance in a Variety of Situations","5","0","0","N","Y","Five Stars","Loved this as I have a relatives that are serving in this capacity!","2015-08-14","2015","Books"
"US","39000868","R2W7A08OF1D764","0345469097","170773225","Garfield Tips the Scales: His 8th Book (No.8)","5","0","0","N","N","""Beware of gifts bearing air holes.""","The eighth installment of the \\""Garfield\\"" comics contains Garfield as the Caped Avenger, a mysterious puddle of water, a creepy abandoned house, \\""Garfield's Law\\"", and a mouse in a mousetrap. It also contains more of Nermal and Liz . . . and less of Lyman. Sad. But we still have Garfield, Odie, and Jon to give us lots of entertainment. Thumbs up!","2008-12-14","2008","Books"
"US","50899258","R3CBEG1ZP0E2LD","1484961749","675068076","How To Day Trade Stocks For Profit","2","3","5","N","Y","Keep looking for a better book...","I learned a little from this book but would not recommend as a sole read on the subject.  There must be better books out there - this isn't &#34;it&#34;!","2015-08-14","2015","Books"
"US","52306966","R1XXXNCVUS8ICV","0312384394","811053182","Kill Bin Laden: A Delta Force Commander's Account of the Hunt for the World's Most Wanted Man","5","2","5","N","N","Somtimes the Truth is More Important than The Results","Dalton Fury and his brave band of brothers (Delta Force style) deserve more credit than the Generals, than Rummy or even W for doing the dirty work of the war on terror.  If we are truly interested in ridding the world of this pestilence in the disguise of religion or culture than it would be far better to just let Delta do their job their way.  There is no place to hide - either mountains or deserts - where these unconquerable heros will not find you and exterminate you while at the same time acting in the most diplomatic and skilled way with your neighbors or even allies.  Read this book and find out the reality of our somewhat languished response to 911.","2008-12-14","2008","Books"
"US","19892569","R3U1JLTTS3LRZB","1942712030","228324858","How to Successfully Kidnap Strangers","5","0","0","N","Y","a crazy good time for all!","Max Booth may be crazy, but it sure makes him a brilliant wordsmith. I haven't had this much fun reading a book in a long time. That probably makes me just as crazy.","2015-08-14","2015","Books"
"US","12697484","R3MCAIIK7JAL7I","0829731504","880602953","Hacia la Meta (Nueva Edición)","4","0","0","N","Y","Meta Review","My husband needed this book to study for seminary.  He loves it.  Took awhile to arrive, but it was in perfect condition.","2008-12-14","2008","Books"
"US","2189092","RZLKRZK3MM6WI","0471575631","494681527","Rapid Math Tricks & Tips: 30 Days to Number Power","5","0","0","N","Y","I am very pleased with this purchase","I received everything as promised; I am very pleased with this purchase. Highly recommend this seller.","2015-08-14","2015","Books"
"US","52320949","R3CNTO84KIPXGJ","0470043601","1774228","Crash Proof: How to Profit From the Coming Economic Collapse","5","5","5","N","N","Excellent assessment of where we stand","Apart from being accessibly written, the economic logic in this book unfolds so seamlessly that the path to total ruin seems unavoidable. Decades of decadence backed by nothing more than IOUs, the destruction of the national cash reserves, and an economy that's poorly placed to turn itself around, all conspire to make this book's advice indispensable if you intend to protect your assets and survive the coming depression.<br /><br />For all the naysayers out there who think that Schiff's doom theory is unfounded, interestingly enough most of his work was written well before the current crisis. The subprime disaster has had a devastating effect on employment and 401Ks - just imagine what will happen when the credit card crunch arrives with hyper-inflation and nobody outside the US will keep lending us any money. It's going to hit the fan in a spectacular way, and this has a fundamental impact on your personal assets.","2008-12-14","2008","Books"
